Companies,Types,Years,Currencies,Account,Description,Period,Amount
PLATTERIVER,BUDGET,2015,Home,PR-570109-51-17-1 -    -      ,Maintenance of Substation Grounds  ,6,0
PLATTERIVER,BUDGET,2015,Home,PR-570109-51-17-1 -    -      ,Maintenance of Substation Grounds  ,7,0
PLATTERIVER,BUDGET,2015,Home,PR-570109-51-17-1 -    -      ,Maintenance of Substation Grounds  ,8,"4,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-570109-51-17-1 -    -      ,Maintenance of Substation Grounds  ,9,0
PLATTERIVER,BUDGET,2015,Home,PR-570109-51-17-1 -    -      ,Maintenance of Substation Grounds  ,10,0
PLATTERIVER,BUDGET,2015,Home,PR-570109-51-17-1 -    -      ,Maintenance of Substation Grounds  ,11,0
PLATTERIVER,BUDGET,2015,Home,PR-570109-51-17-1 -    -      ,Maintenance of Substation Grounds  ,12,0
PLATTERIVER,BUDGET,2015,Home,PR-921101-45-17-1 -    -      ,Office Supplies & Expenses         ,1,0
PLATTERIVER,BUDGET,2015,Home,PR-921101-45-17-1 -    -      ,Office Supplies & Expenses         ,2,0
PLATTERIVER,BUDGET,2015,Home,PR-921101-45-17-1 -    -      ,Office Supplies & Expenses         ,3,250
PLATTERIVER,BUDGET,2015,Home,PR-921101-45-17-1 -    -      ,Office Supplies & Expenses         ,4,0
PLATTERIVER,BUDGET,2015,Home,PR-921101-45-17-1 -    -      ,Office Supplies & Expenses         ,5,0
PLATTERIVER,BUDGET,2015,Home,PR-921101-45-17-1 -    -      ,Office Supplies & Expenses         ,6,250
PLATTERIVER,BUDGET,2015,Home,PR-921101-45-17-1 -    -      ,Office Supplies & Expenses         ,7,0
PLATTERIVER,BUDGET,2015,Home,PR-921101-45-17-1 -    -      ,Office Supplies & Expenses         ,8,0
PLATTERIVER,BUDGET,2015,Home,PR-921101-45-17-1 -    -      ,Office Supplies & Expenses         ,9,250
PLATTERIVER,BUDGET,2015,Home,PR-921101-45-17-1 -    -      ,Office Supplies & Expenses         ,10,0
PLATTERIVER,BUDGET,2015,Home,PR-921101-45-17-1 -    -      ,Office Supplies & Expenses         ,11,0
PLATTERIVER,BUDGET,2015,Home,PR-921101-45-17-1 -    -      ,Office Supplies & Expenses         ,12,250
PLATTERIVER,BUDGET,2015,Home,PR-921101-51-17-1 -    -      ,Office Supplies & Expenses         ,1,"2,350.00"
PLATTERIVER,BUDGET,2015,Home,PR-921101-51-17-1 -    -      ,Office Supplies & Expenses         ,2,"2,350.00"
PLATTERIVER,BUDGET,2015,Home,PR-921101-51-17-1 -    -      ,Office Supplies & Expenses         ,3,"2,350.00"
PLATTERIVER,BUDGET,2015,Home,PR-921101-51-17-1 -    -      ,Office Supplies & Expenses         ,4,"2,350.00"
PLATTERIVER,BUDGET,2015,Home,PR-921101-51-17-1 -    -      ,Office Supplies & Expenses         ,5,"2,350.00"
PLATTERIVER,BUDGET,2015,Home,PR-921101-51-17-1 -    -      ,Office Supplies & Expenses         ,6,"2,350.00"
PLATTERIVER,BUDGET,2015,Home,PR-921101-51-17-1 -    -      ,Office Supplies & Expenses         ,7,"2,350.00"
PLATTERIVER,BUDGET,2015,Home,PR-921101-51-17-1 -    -      ,Office Supplies & Expenses         ,8,"2,350.00"
PLATTERIVER,BUDGET,2015,Home,PR-921101-51-17-1 -    -      ,Office Supplies & Expenses         ,9,"2,350.00"
PLATTERIVER,BUDGET,2015,Home,PR-921101-51-17-1 -    -      ,Office Supplies & Expenses         ,10,"2,350.00"
PLATTERIVER,BUDGET,2015,Home,PR-921101-51-17-1 -    -      ,Office Supplies & Expenses         ,11,"2,350.00"
PLATTERIVER,BUDGET,2015,Home,PR-921101-51-17-1 -    -      ,Office Supplies & Expenses         ,12,"2,350.00"
PLATTERIVER,BUDGET,2015,Home,PR-921101-68-17-1 -    -      ,Office Supplies & Expenses         ,1,430
PLATTERIVER,BUDGET,2015,Home,PR-921101-68-17-1 -    -      ,Office Supplies & Expenses         ,2,0
PLATTERIVER,BUDGET,2015,Home,PR-921101-68-17-1 -    -      ,Office Supplies & Expenses         ,3,0
PLATTERIVER,BUDGET,2015,Home,PR-921101-68-17-1 -    -      ,Office Supplies & Expenses         ,4,0
PLATTERIVER,BUDGET,2015,Home,PR-921101-68-17-1 -    -      ,Office Supplies & Expenses         ,5,0
PLATTERIVER,BUDGET,2015,Home,PR-921101-68-17-1 -    -      ,Office Supplies & Expenses         ,6,450
PLATTERIVER,BUDGET,2015,Home,PR-921101-68-17-1 -    -      ,Office Supplies & Expenses         ,7,"1,280.00"
PLATTERIVER,BUDGET,2015,Home,PR-921101-68-17-1 -    -      ,Office Supplies & Expenses         ,8,0
PLATTERIVER,BUDGET,2015,Home,PR-921101-68-17-1 -    -      ,Office Supplies & Expenses         ,9,0
PLATTERIVER,BUDGET,2015,Home,PR-921101-68-17-1 -    -      ,Office Supplies & Expenses         ,10,0
PLATTERIVER,BUDGET,2015,Home,PR-921101-68-17-1 -    -      ,Office Supplies & Expenses         ,11,0
PLATTERIVER,BUDGET,2015,Home,PR-921101-68-17-1 -    -      ,Office Supplies & Expenses         ,12,0
PLATTERIVER,BUDGET,2015,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,1,"3,100.00"
PLATTERIVER,BUDGET,2015,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,2,100
PLATTERIVER,BUDGET,2015,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,3,600
PLATTERIVER,BUDGET,2015,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,4,"1,500.00"
PLATTERIVER,BUDGET,2015,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,5,0
PLATTERIVER,BUDGET,2015,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,6,600
PLATTERIVER,BUDGET,2015,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,7,"1,500.00"
PLATTERIVER,BUDGET,2015,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,8,0
PLATTERIVER,BUDGET,2015,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,9,"3,600.00"
PLATTERIVER,BUDGET,2015,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,10,"3,600.00"
PLATTERIVER,BUDGET,2015,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,11,0
PLATTERIVER,BUDGET,2015,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,12,700
PLATTERIVER,BUDGET,2015,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,1,"11,923.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,2,"10,283.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,3,"11,196.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,4,"11,378.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,5,"10,661.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,6,"10,879.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,7,"11,632.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,8,"10,738.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,9,"14,479.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,10,"13,327.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,11,"11,465.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,12,"12,609.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,1,400
PLATTERIVER,BUDGET,2015,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,2,400
PLATTERIVER,BUDGET,2015,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,3,400
PLATTERIVER,BUDGET,2015,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,4,400
PLATTERIVER,BUDGET,2015,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,5,400
PLATTERIVER,BUDGET,2015,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,6,400
PLATTERIVER,BUDGET,2015,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,7,400
PLATTERIVER,BUDGET,2015,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,8,400
PLATTERIVER,BUDGET,2015,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,9,400
PLATTERIVER,BUDGET,2015,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,10,400
PLATTERIVER,BUDGET,2015,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,11,400
PLATTERIVER,BUDGET,2015,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,12,400
PLATTERIVER,BUDGET,2015,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,1,"4,805.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,2,"4,235.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,3,"4,521.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,4,"4,594.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,5,"4,349.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,6,"4,398.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,7,"4,657.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,8,"4,379.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,9,"5,803.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,10,"5,354.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,11,"4,663.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,12,"5,038.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,1,"2,250.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,2,"2,250.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,3,"2,250.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,4,"2,250.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,5,"2,250.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,6,"2,250.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,7,"2,250.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,8,"2,250.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,9,"2,250.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,10,"2,250.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,11,"2,250.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,12,"2,250.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,1,"1,800.00"
PLATTERIVER,BUDGET,2015,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,2,200
PLATTERIVER,BUDGET,2015,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,3,200
PLATTERIVER,BUDGET,2015,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,4,200
PLATTERIVER,BUDGET,2015,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,5,200
PLATTERIVER,BUDGET,2015,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,6,200
PLATTERIVER,BUDGET,2015,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,7,200
PLATTERIVER,BUDGET,2015,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,8,200
PLATTERIVER,BUDGET,2015,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,9,200
PLATTERIVER,BUDGET,2015,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,10,200
PLATTERIVER,BUDGET,2015,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,11,200
PLATTERIVER,BUDGET,2015,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,12,200
PLATTERIVER,BUDGET,2015,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,1,"6,813.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,2,"5,876.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,3,"6,397.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,4,"6,502.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,5,"6,092.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,6,"6,216.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,7,"6,647.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,8,"6,136.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,9,"9,369.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,10,"8,168.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,11,"6,552.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,12,"7,205.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,1,600
PLATTERIVER,BUDGET,2015,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,2,600
PLATTERIVER,BUDGET,2015,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,3,800
PLATTERIVER,BUDGET,2015,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,4,800
PLATTERIVER,BUDGET,2015,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,5,200
PLATTERIVER,BUDGET,2015,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,6,200
PLATTERIVER,BUDGET,2015,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,7,200
PLATTERIVER,BUDGET,2015,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,8,200
PLATTERIVER,BUDGET,2015,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,9,200
PLATTERIVER,BUDGET,2015,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,10,400
PLATTERIVER,BUDGET,2015,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,11,600
PLATTERIVER,BUDGET,2015,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,12,600
PLATTERIVER,BUDGET,2015,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,1,"2,892.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,2,"2,567.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,3,"2,809.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,4,"2,850.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,5,"2,473.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,6,"2,502.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,7,"2,650.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,8,"2,491.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,9,"3,732.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,10,"3,342.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,11,"2,811.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,12,"3,026.00"
PLATTERIVER,BUDGET,2015,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,1,0
PLATTERIVER,BUDGET,2015,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,2,0
PLATTERIVER,BUDGET,2015,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,3,0
PLATTERIVER,BUDGET,2015,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,4,300
PLATTERIVER,BUDGET,2015,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,5,300
PLATTERIVER,BUDGET,2015,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,6,300
PLATTERIVER,BUDGET,2015,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,7,300
PLATTERIVER,BUDGET,2015,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,8,0
PLATTERIVER,BUDGET,2015,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,9,0
PLATTERIVER,BUDGET,2015,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,10,0
PLATTERIVER,BUDGET,2015,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,11,0
PLATTERIVER,BUDGET,2015,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,12,0
PLATTERIVER,BUDGET,2015,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,1,"5,110.00"
PLATTERIVER,BUDGET,2015,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,2,"4,407.00"
PLATTERIVER,BUDGET,2015,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,3,"4,798.00"
PLATTERIVER,BUDGET,2015,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,4,"4,876.00"
PLATTERIVER,BUDGET,2015,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,5,"4,569.00"
PLATTERIVER,BUDGET,2015,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,6,"4,662.00"
PLATTERIVER,BUDGET,2015,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,7,"4,985.00"
PLATTERIVER,BUDGET,2015,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,8,"4,602.00"
PLATTERIVER,BUDGET,2015,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,9,"5,962.00"
PLATTERIVER,BUDGET,2015,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,10,"5,588.00"
PLATTERIVER,BUDGET,2015,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,11,"4,914.00"
PLATTERIVER,BUDGET,2015,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,12,"5,404.00"
PLATTERIVER,BUDGET,2015,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,1,100
PLATTERIVER,BUDGET,2015,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,2,100
PLATTERIVER,BUDGET,2015,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,3,100
PLATTERIVER,BUDGET,2015,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,4,100
PLATTERIVER,BUDGET,2015,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,5,100
PLATTERIVER,BUDGET,2015,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,6,100
PLATTERIVER,BUDGET,2015,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,7,100
PLATTERIVER,BUDGET,2015,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,8,100
PLATTERIVER,BUDGET,2015,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,9,100
PLATTERIVER,BUDGET,2015,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,10,100
PLATTERIVER,BUDGET,2015,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,11,100
PLATTERIVER,BUDGET,2015,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,12,100
PLATTERIVER,BUDGET,2015,Home,PR-935106-38-17-1 -    -      ,Vehicle Maintenance                ,1,"2,031.00"
PLATTERIVER,BUDGET,2015,Home,PR-935106-38-17-1 -    -      ,Vehicle Maintenance                ,2,"1,787.00"
PLATTERIVER,BUDGET,2015,Home,PR-935106-38-17-1 -    -      ,Vehicle Maintenance                ,3,"1,910.00"
PLATTERIVER,BUDGET,2015,Home,PR-935106-38-17-1 -    -      ,Vehicle Maintenance                ,4,"1,941.00"
PLATTERIVER,BUDGET,2015,Home,PR-935106-38-17-1 -    -      ,Vehicle Maintenance                ,5,"1,836.00"
PLATTERIVER,BUDGET,2015,Home,PR-935106-38-17-1 -    -      ,Vehicle Maintenance                ,6,"1,857.00"
